.id	name	NAME	PRECURSORMZ	charge	PRECURSORTYPE	FORMULA	Ontology	INCHIKEY	SMILES	CCS	IONMODE	INSTRUMENT	Comment	Num Peaks
gnps6319	NCGC00384705-01_C89H138O45_Hexopyranose, O-pentopyranosyl-(1->3)-O-pentopyranosyl-(1->4)-O-pentopyranosyl-(1->2)-1-O-[3-[[O--2,6-di-O-acetylhexopyranosyl-(1->2)-O--4-O-acetylpentopyranosyl-(1->6)-O-[pentopyranosyl-(1->2)]hexopyranosyl]oxy]-15,16-dihydroxy-28-oxoolean-12-en-28-yl]-3-O-[(2E)-6-hydroxy-2,6-dimethyl-1-oxo-2,7-octadien-1-yl]-	NCGC00384705-01_C89H138O45_Hexopyranose, O-pentopyranosyl-(1->3)-O-pentopyranosyl-(1->4)-O-pentopyranosyl-(1->2)-1-O-[3-[[O--2,6-di-O-acetylhexopyranosyl-(1->2)-O--4-O-acetylpentopyranosyl-(1->6)-O-[pentopyranosyl-(1->2)]hexopyranosyl]oxy]-15,16-dihydroxy-28-oxoolean-12-en-28-yl]-3-O-[(2E)-6-hydroxy-2,6-dimethyl-1-oxo-2,7-octadien-1-yl]-	1927.85828879617	+1	[M+H]+	C89H138O45	NA	XDSAOPQKLCNCGB-UHFFFAOYNA-N	CC(=O)OCC1OC(OC2C(O)C(COC2OCC2OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(O)C(O)C54C)C(=O)OC4OC(CO)C(O)C(OC(=O)C(C)=CCCC(C)(O)C=C)C4OC4OCC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)C3(C)C)C(OC3OCC(O)C(O)C3O)C(O)C2O)OC(C)=O)C(OC(C)=O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855818; origin=GNPS	44
gnps632	Diclofenac Diethylamine	Diclofenac Diethylamine	296.02396045217	+1	[M+H]+	C14H11Cl2NO2	Dichlorobenzenes	DCOPUUMXTXDBNB-UHFFFAOYSA-N	OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl	161.0705765	Positive	qTof	DB#=CCMSLIB00000078567; origin=GNPS	34
gnps6320	Pesticide5_Fenamidone_C17H17N3OS_(S)-1-Anilino-4-methyl-2-methylthio-4-phenylimidazolin-5-one	Pesticide5_Fenamidone_C17H17N3OS_(S)-1-Anilino-4-methyl-2-methylthio-4-phenylimidazolin-5-one	312.11650980517	+1	[M+H]+	C17H17N3OS	Alpha amino acids and derivatives	LMVPQMGRYSRMIW-UHFFFAOYNA-N	CSC1=NC(C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1	185.5484851	Positive	Maxis HD qTOF	DB#=CCMSLIB00001058797; origin=GNPS	38
gnps6321	NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-	NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-	343.11761475217	+1	[M+H]+	C19H18O6	Tetralins	KALVKBCVJGXOKE-UHFFFAOYNA-N	CC1CC(=O)C2=C(C1)C1OC1C1(O)C(O)C3=C(C=CC=C3O)C(=O)C21	186.4750526	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851158; origin=GNPS	107
gnps6322	NCGC00384770-01_C19H28O13_5-Hydroxy-2,3-dimethoxyphenyl 4-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside	NCGC00384770-01_C19H28O13_5-Hydroxy-2,3-dimethoxyphenyl 4-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside	487.142211663	+1	[M+Na]+	C19H28O13	NA	BQJJPVDDTHRUBT-UHFFFAOYNA-N	COC1=C(OC)C(OC2OC(CO)C(OC3OCC(O)(CO)C3O)C(O)C2O)=CC(O)=C1	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849991; origin=GNPS	7
gnps6323	NCGC00384969-01_C22H31NO4_(5R)-3-({(1S,2R,4aS,6R,8aR)-1,6-Dimethyl-2-[(1E)-1-propen-1-yl]-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenyl}carbonyl)-4-hydroxy-5-(hydroxymethyl)-1-methyl-1,5-dihydro-2H-pyrrol-2-one	NCGC00384969-01_C22H31NO4_(5R)-3-({(1S,2R,4aS,6R,8aR)-1,6-Dimethyl-2-[(1E)-1-propen-1-yl]-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenyl}carbonyl)-4-hydroxy-5-(hydroxymethyl)-1-methyl-1,5-dihydro-2H-pyrrol-2-one	356.22202025417	+1	[M-H2O+H]+	C22H31NO4	Pyrrolines	YHKYFYCSTJGMID-UHFFFAOYNA-N	CC=CC1C=CC2CC(C)CCC2C1(C)C(=O)C1=C(O)C(CO)N(C)C1=O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853470; origin=GNPS	200
gnps6324	Pesticide4_Mepanipyrim_C14H13N3_	Pesticide4_Mepanipyrim_C14H13N3_	224.11822388317	+1	[M+H]+	C14H13N3	Aniline and substituted anilines	CIFWZNRJIBNXRE-UHFFFAOYSA-N	CC#CC1=NC(NC2=CC=CC=C2)=NC(C)=C1	149.062665	Positive	Q-Exactive Plus Orbitrap Res 14k	DB#=CCMSLIB00001058778; origin=GNPS	8
gnps6325	NCGC00385463-01_C21H28O6_(10E)-6-Formyl-5-methoxy-10-methyl-3-methylene-2-oxo-2,3,3a,4,5,8,9,11a-octahydrocyclodeca[b]furan-4-yl 2-methylbutanoate	NCGC00385463-01_C21H28O6_(10E)-6-Formyl-5-methoxy-10-methyl-3-methylene-2-oxo-2,3,3a,4,5,8,9,11a-octahydrocyclodeca[b]furan-4-yl 2-methylbutanoate	377.19586507417	+1	[M+H]+	C21H28O6	NA	GOSBVXYBYVZYTR-UHFFFAOYNA-N	CCC(C)C(=O)OC1C2C(OC(=O)C2=C)C=C(C)CCC=C(C=O)C1OC	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853020; origin=GNPS	163
gnps6326	NCGC00380877-01_C17H20O9_Cyclohexanecarboxylic acid, 1,3,5-trihydroxy-4-[[(2E)-3-(4-hydroxy-3-methoxyphenyl)-1-oxo-2-propen-1-yl]oxy]-, (1alpha,3alpha,4alpha,5beta)-	NCGC00380877-01_C17H20O9_Cyclohexanecarboxylic acid, 1,3,5-trihydroxy-4-[[(2E)-3-(4-hydroxy-3-methoxyphenyl)-1-oxo-2-propen-1-yl]oxy]-, (1alpha,3alpha,4alpha,5beta)-	369.11800867617	+1	[M+H]+	C17H20O9	Quinic acids and derivatives	VTMFDSJJVNQXLT-UHFFFAOYNA-N	COC1=C(O)C=CC(C=CC(=O)OC2C(O)CC(O)(CC2O)C(O)=O)=C1	197.9650133	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852261; origin=GNPS	13
gnps6327	NCGC00385658-01_C50H82O22_	NCGC00385658-01_C50H82O22_	1057.518994981	+1	[M+Na]+	C50H82O22	NA	QXPYMYKHTLVJKY-UHFFFAOYNA-N	CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(COC4OCC(O)C(O)C4O)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849587; origin=GNPS	11
gnps6328	NCGC00385430-01_C17H30O10_(3Z)-3-Hexen-1-yl 6-O-alpha-L-arabinopyranosyl-beta-D-glucopyranoside	NCGC00385430-01_C17H30O10_(3Z)-3-Hexen-1-yl 6-O-alpha-L-arabinopyranosyl-beta-D-glucopyranoside	417.173117867	+1	[M+Na]+	C17H30O10	Fatty acyl glycosides of mono- and disaccharides	NVTNXPADRDASMP-UHFFFAOYNA-N	CCC=CCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O	199.5073301	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852631; origin=GNPS	4
gnps6329	Pesticide4_Imazalil_C14H14Cl2N2O_Freshgard	Pesticide4_Imazalil_C14H14Cl2N2O_Freshgard	297.05559495217	+1	[M+H]+	C14H14Cl2N2O	Benzylethers	PZBPKYOVPCNPJY-UHFFFAOYNA-N	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C	164.152723	Positive	Q-Exactive Plus Orbitrap Res 70k	DB#=CCMSLIB00001058451; origin=GNPS	15
gnps633	Naloxone HCl	Naloxone HCl	328.15433461217	+1	[M+H]+	C19H21NO4	Phenanthrenes and derivatives	UZHSEJADLWPNLE-UHFFFAOYNA-N	OC1=C2OC3C(=O)CCC4(O)C5CC(C=C1)=C2C34CCN5CC=C	178.4065017	Positive	qTof	DB#=CCMSLIB00000078568; origin=GNPS	26
gnps6330	4-N-methyl-3,4-dehydrostrictosidine	4-N-methyl-3,4-dehydrostrictosidine	543.2331585551	+1	[M]+	C28H35N2O9	NA	JGOGSKGKPWYQRE-UHFFFAOYNA-O	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC1=C2[NH+]=C3C=CC=CC3=C2CCN1C	-1	Positive	Orbitrap	DB#=CCMSLIB00003740001; origin=GNPS	29
gnps6331	NCGC00347771-02_C36H58O12_beta-D-Glucopyranose, 1-O-[(2alpha,3beta,5xi,9xi,18xi,19alpha)-2,3,19,23,24-pentahydroxy-28-oxoolean-12-en-28-yl]-	NCGC00347771-02_C36H58O12_beta-D-Glucopyranose, 1-O-[(2alpha,3beta,5xi,9xi,18xi,19alpha)-2,3,19,23,24-pentahydroxy-28-oxoolean-12-en-28-yl]-	683.40010376017	+1	[M+H]+	C36H58O12	Triterpenoids	FSLDBYNJYAUPDI-UHFFFAOYNA-N	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(CO)(CO)C5CCC34C)C2C1O)C(=O)OC1OC(CO)C(O)C(O)C1O	259.7785141	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853759; origin=GNPS	191
gnps6332	NCGC00381398-01_C17H26O4_6-[(2E,4E)-4,6-Dimethyl-2,4-octadienoyl]-2,3-dihydroxy-2-methylcyclohexanone	NCGC00381398-01_C17H26O4_6-[(2E,4E)-4,6-Dimethyl-2,4-octadienoyl]-2,3-dihydroxy-2-methylcyclohexanone	317.172330018	+1	[M+Na]+	C17H26O4	NA	WENIPMPCVBSESB-UHFFFAOYNA-N	CCC(C)C=C(C)C=CC(=O)C1CCC(O)C(C)(O)C1=O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854566; origin=GNPS	3
gnps6333	NCGC00380250-01_C21H23NO8_(2E)-4-({(3S,3aR,4E,7aS)-7-Hydroxy-4-[(2E,4E)-1-hydroxy-2,4-hexadien-1-ylidene]-3,6,7a-trimethyl-2,5-dioxo-2,3,3a,4,5,7a-hexahydro-1-benzofuran-3-yl}amino)-4-oxo-2-butenoic acid	NCGC00380250-01_C21H23NO8_(2E)-4-({(3S,3aR,4E,7aS)-7-Hydroxy-4-[(2E,4E)-1-hydroxy-2,4-hexadien-1-ylidene]-3,6,7a-trimethyl-2,5-dioxo-2,3,3a,4,5,7a-hexahydro-1-benzofuran-3-yl}amino)-4-oxo-2-butenoic acid	418.14964315717	+1	[M+H]+	C21H23NO8	N-acyl-alpha amino acids and derivatives	WVVJWXDENDJFEC-UHFFFAOYNA-N	CC=CC=CC(O)=C1C2C(C)(N=C(O)C=CC(O)=O)C(=O)OC2(C)C(O)=C(C)C1=O	218.6537911	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852518; origin=GNPS	37
gnps6334	NCGC00347713-02_C36H44N8O9_Cyclo(glycyltryptophylprolylglycylvalylglycyl-beta-hydroxytyrosyl)	NCGC00347713-02_C36H44N8O9_Cyclo(glycyltryptophylprolylglycylvalylglycyl-beta-hydroxytyrosyl)	755.31234573	+1	[M+Na]+	C36H44N8O9	Cyclic peptides	SYBLQDYULNRQHI-UHFFFAOYNA-N	CC(C)C1N=C(O)CN=C(O)C2CCCN2C(=O)C(CC2=CNC3=CC=CC=C23)N=C(O)CN=C(O)C(N=C(O)CN=C1O)C(O)C1=CC=C(O)C=C1	256.9386301	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855727; origin=GNPS	20
gnps6335	NCGC00385962-01_C16H24O3_	NCGC00385962-01_C16H24O3_	247.16925640517	+1	[M-H2O+H]+	C16H24O3	NA	IKJZVOVTPXBUBG-UHFFFAOYNA-N	CC1CC=CC=CCCCCC(O)CC=CC(=O)O1	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854835; origin=GNPS	8
gnps6336	Pesticide6_Triflumizole_C15H15ClF3N3O_4-Chloro-N-[(1E)-1-(1H-imidazol-1-yl)-2-propoxyethylidene]-2-(trifluoromethyl)benzenamine	Pesticide6_Triflumizole_C15H15ClF3N3O_4-Chloro-N-[(1E)-1-(1H-imidazol-1-yl)-2-propoxyethylidene]-2-(trifluoromethyl)benzenamine	346.09285075217	+1	[M+H]+	C15H15ClF3N3O	Trifluoromethylbenzenes	HSMVPDGQOIQYSR-UHFFFAOYSA-N	CCCOCC(=NC1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1	175.119778	Positive	Q-Exactive Plus Orbitrap Res 70k	DB#=CCMSLIB00001058902; origin=GNPS	6
gnps6337	NCGC00380741-01_C20H24O10_6-O-(3,4-Dihydroxy-2-methylenebutanoyl)-1-O-[(2E)-3-phenyl-2-propenoyl]-beta-D-glucopyranose	NCGC00380741-01_C20H24O10_6-O-(3,4-Dihydroxy-2-methylenebutanoyl)-1-O-[(2E)-3-phenyl-2-propenoyl]-beta-D-glucopyranose	425.14422342517	+1	[M+H]+	C20H24O10	NA	MYWZGSROPRXVPM-UHFFFAOYNA-N	OCC(O)C(=C)C(=O)OCC1OC(OC(=O)C=CC2=CC=CC=C2)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852148; origin=GNPS	45
gnps6338	NCGC00347770-02_C23H32O4_Carda-5,20(22)-dienolide, 3,14-dihydroxy-, (3beta,9xi)-	NCGC00347770-02_C23H32O4_Carda-5,20(22)-dienolide, 3,14-dihydroxy-, (3beta,9xi)-	373.23733596217	+1	[M+H]+	C23H32O4	Steroid lactones	ZICGJBPBLVXOBM-UHFFFAOYNA-N	CC12CCC3C(CC=C4CC(O)CCC34C)C1(O)CCC2C1=CC(=O)OC1	200.1964935	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849354; origin=GNPS	203
gnps6339	NCGC00381239-01_C17H29NO10_2-{[6-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy}-3-methylbutanenitrile	NCGC00381239-01_C17H29NO10_2-{[6-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy}-3-methylbutanenitrile	425.2129716881	+1	[M+NH4]+	C17H29NO10	NA	QCHGZRADLYPSQB-UHFFFAOYNA-N	CC(C)C(OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O)C#N	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855377; origin=GNPS	46
gnps634	(R)-baclofen	(R)-baclofen	214.06293275217	+1	[M+H]+	C10H12ClNO2	Gamma amino acids and derivatives	KPYSYYIEGFHWSV-UHFFFAOYNA-N	NCC(CC(O)=O)C1=CC=C(Cl)C=C1	145.2734258	Positive	qTof	DB#=CCMSLIB00000078569; origin=GNPS	73
gnps6340	NCGC00169715-02_C20H30O2_Abieta-8(14),9(11),12-triene-7,18-diol	NCGC00169715-02_C20H30O2_Abieta-8(14),9(11),12-triene-7,18-diol	325.213800907	+1	[M+Na]+	C20H30O2	Diterpenoids	PORHOKHIMOFMMH-UHFFFAOYNA-N	CC(C)C1=CC2=C(C=C1)C1(C)CCCC(C)(CO)C1CC2O	184.9855164	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855662; origin=GNPS	6
gnps6341	NCGC00179755-02_C15H16O6_(2S,3S,4aS)-2,3,7-Trihydroxy-9-methoxy-4a-methyl-2,3,4,4a-tetrahydro-6H-benzo[c]chromen-6-one	NCGC00179755-02_C15H16O6_(2S,3S,4aS)-2,3,7-Trihydroxy-9-methoxy-4a-methyl-2,3,4,4a-tetrahydro-6H-benzo[c]chromen-6-one	293.10196468717	+1	[M+H]+	C15H16O6	2-benzopyrans	MMHTXEATDNFMMY-UHFFFAOYNA-N	COC1=CC2=C(C(=O)OC3(C)CC(O)C(O)C=C23)C(O)=C1	179.2739878	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855398; origin=GNPS	120
gnps6342	NCGC00385198-01_C37H50O9_	NCGC00385198-01_C37H50O9_	661.334703891	+1	[M+Na]+	C37H50O9	NA	BSGBVUOHKNZIES-UHFFFAOYNA-N	[H]C12C(OC(C)=O)C3(CC11C4C(CC(C)=C(C(C)CCCO)C4OC(=O)C(C)CC)OC1=O)C(C)CC1OC(=O)C(=C)C1CC3=C2C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849211; origin=GNPS	43
gnps6343	NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-	NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-	265.14343557617	+1	[M+H]+	C15H20O4	Terpene lactones	MRLXXQBBRNRWDA-UHFFFAOYNA-N	CC1C(=O)OCC2C(=CC3CC(C)(C)CC123)C(O)=O	159.0232103	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855232; origin=GNPS	160
gnps6344	Pesticide5_Hexythiazox_C17H21ClN2O2S_(4S,5S)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide	Pesticide5_Hexythiazox_C17H21ClN2O2S_(4S,5S)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide	353.10850325217	+1	[M+H]+	C17H21ClN2O2S	Chlorobenzenes	XGWIJUOSCAQSSV-UHFFFAOYNA-N	CC1C(SC(=O)N1C(O)=NC1CCCCC1)C1=CC=C(Cl)C=C1	182.144397	Positive	Maxis HD qTOF	DB#=CCMSLIB00001058847; origin=GNPS	28
gnps6345	NCGC00179819-03_C25H30O9_(4R,6aR,9S,9aR,9bR)-9-Methyl-3,6-bis(methylene)-2,8-dioxododecahydroazuleno[4,5-b]furan-4-yl (2E)-4-hydroxy-2-({[(2E)-4-hydroxy-2-methyl-2-butenoyl]oxy}methyl)-2-butenoate	NCGC00179819-03_C25H30O9_(4R,6aR,9S,9aR,9bR)-9-Methyl-3,6-bis(methylene)-2,8-dioxododecahydroazuleno[4,5-b]furan-4-yl (2E)-4-hydroxy-2-({[(2E)-4-hydroxy-2-methyl-2-butenoyl]oxy}methyl)-2-butenoate	475.19625899817	+1	[M+H]+	C25H30O9	Guaianolides and derivatives	VUJFFBGJRUFEKJ-UHFFFAOYNA-N	CC1C2C(CC1=O)C(=C)CC(OC(=O)C(COC(=O)C(C)=CCO)=CCO)C1C2OC(=O)C1=C	223.7434716	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000850030; origin=GNPS	117
gnps6346	Tunicamycin A	Tunicamycin A	831.42335838417	+1	[M+H]+	C38H62N4O16	N-acyl-alpha-hexosamines	MEYZYGMYMLNUHJ-UHFFFAOYNA-N	CC(C)CCCCCCCCCC=CC(O)=NC1C(OC2OC(CO)C(O)C(O)C2N=C(C)O)OC(CC(O)C2OC(C(O)C2O)N2C=CC(O)=NC2=O)C(O)C1O	339.7999287	Positive	qTof	DB#=CCMSLIB00003739964; origin=GNPS	33
gnps6347	NCGC00380535-01_C20H28O3_12-Oxopimara-9(11),15-dien-18-oic acid	NCGC00380535-01_C20H28O3_12-Oxopimara-9(11),15-dien-18-oic acid	317.21112121417	+1	[M+H]+	C20H28O3	NA	VNOMXNULTAUIDL-UHFFFAOYNA-N	CC1(CC2CCC3C(C)(CCCC3(C)C2=CC1=O)C(O)=O)C=C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854423; origin=GNPS	159
gnps6348	NCGC00384954-01_C28H37NO8_2-[(6'R,8a'S)-4,6'-Dihydroxy-2',5',5',8a'-tetramethyl-6-oxo-3',4',4a',5',6,6',7',8,8',8a'-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7(3H)-yl]pentanedioic acid	NCGC00384954-01_C28H37NO8_2-[(6'R,8a'S)-4,6'-Dihydroxy-2',5',5',8a'-tetramethyl-6-oxo-3',4',4a',5',6,6',7',8,8',8a'-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7(3H)-yl]pentanedioic acid	538.241137856	+1	[M+Na]+	C28H37NO8	Glutamic acid and derivatives	QZGOQORSUIQVIR-UHFFFAOYNA-N	CC1CCC2C(C)(C)C(O)CCC2(C)C11CC2=C(O)C=C3C(=O)N(CC3=C2O1)C(CCC(O)=O)C(O)=O	218.6515656	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851621; origin=GNPS	4
gnps6349	NCGC00380732-01_C24H35NO4_1H-Cycloundec[d]isoindole-1,15(2H)-dione, 3,3a,4,6a,9,10,11,12-octahydro-11,12-dihydroxy-4,5,8-trimethyl-3-(2-methylpropyl)-, (7E,13E)-	NCGC00380732-01_C24H35NO4_1H-Cycloundec[d]isoindole-1,15(2H)-dione, 3,3a,4,6a,9,10,11,12-octahydro-11,12-dihydroxy-4,5,8-trimethyl-3-(2-methylpropyl)-, (7E,13E)-	402.26388506317	+1	[M+H]+	C24H35NO4	Aspochalasins	GCIKKGSNXSCKCP-UHFFFAOYNA-N	CC(C)CC1N=C(O)C23C1C(C)C(C)=CC2C=C(C)CCC(O)C(O)C=CC3=O	202.4664097	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853523; origin=GNPS	211
gnps635	Atovaquone (Atavaquone)	Atovaquone (Atavaquone)	367.10954865217	+1	[M+H]+	C22H19ClO3	Naphthoquinones	KUCQYCKVKVOKAY-UHFFFAOYSA-N	OC1=C(C2CCC(CC2)C2=CC=C(Cl)C=C2)C(=O)C2=C(C=CC=C2)C1=O	193.2528622	Positive	qTof	DB#=CCMSLIB00000078570; origin=GNPS	204
gnps6350	Pesticide4_Tebufenozide_C22H28N2O2_Benzoic acid, 3,5-dimethyl-, 1-(1,1-dimethylethyl)-2-(4-ethylbenzoyl)hydrazide	Pesticide4_Tebufenozide_C22H28N2O2_Benzoic acid, 3,5-dimethyl-, 1-(1,1-dimethylethyl)-2-(4-ethylbenzoyl)hydrazide	353.22235460217	+1	[M+H]+	C22H28N2O2	Benzoic acids and derivatives	QYPNKSZPJQQLRK-UHFFFAOYSA-N	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C	188.3836102	Positive	Q-Exactive Plus Orbitrap Res 14k	DB#=CCMSLIB00001058781; origin=GNPS	8
gnps6351	NCGC00385486-01_C25H34O5_2-Butenoic acid, 2-methyl-, (2R,3R,5R)-2,6,6,9-tetramethyl-11-oxotricyclo[5.4.0.0~2,8~]undec-9-ene-3,5-diyl ester, (2Z,2'Z)-	NCGC00385486-01_C25H34O5_2-Butenoic acid, 2-methyl-, (2R,3R,5R)-2,6,6,9-tetramethyl-11-oxotricyclo[5.4.0.0~2,8~]undec-9-ene-3,5-diyl ester, (2Z,2'Z)-	437.229844896	+1	[M+Na]+	C25H34O5	Bicyclic monoterpenoids	GXMVUJPIUWLNDG-UHFFFAOYNA-N	[H]C12C(C)=CC(=O)C3([H])C1([H])C(C)(C)C(CC(OC(=O)C(C)=CC)C23C)OC(=O)C(C)=CC	214.7913677	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852762; origin=GNPS	33
gnps6352	NCGC00380817-01_C15H20O9_	NCGC00380817-01_C15H20O9_	367.099952925	+1	[M+Na]+	C15H20O9	NA	JDNUVLAJLPVYNP-UHFFFAOYNA-N	OCC1OC(OC2=CC=CC(CCC(O)=O)=C2O)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852298; origin=GNPS	4
gnps6353	NCGC00380765-01_C53H88O25_	NCGC00380765-01_C53H88O25_	1147.550689035	+1	[M+Na]+	C53H88O25	NA	IVGOREXWBRGMRG-UHFFFAOYNA-N	COC1CC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CC=C3C2)C(C)O)OC(C)C1OC1OC(C)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(OC)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855418; origin=GNPS	12
gnps6354	NCGC00186632-02_C21H22N2O2_Strychnidin-10-one	NCGC00186632-02_C21H22N2O2_Strychnidin-10-one	335.17540440817	+1	[M+H]+	C21H22N2O2	Strychnos alkaloids	QMGVPVSNSZLJIA-UHFFFAOYNA-N	[H]C12CC3([H])C4C5N6C7=CC=CC=C7C15CCN2CC3=CCOC4CC6=O	181.6299082	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852627; origin=GNPS	25
gnps6355	NCGC00384492-01_C59H96O27_beta-D-Glucopyranosiduronic acid, (3beta,5xi,9xi,16alpha,18xi)-13,28-epoxy-16-hydroxyoleanan-3-yl O-6-deoxy-alpha-L-mannopyranosyl-(1->2)-O-beta-D-galactopyranosyl-(1->3)-O-[O-beta-D-xylopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->2)]-	NCGC00384492-01_C59H96O27_beta-D-Glucopyranosiduronic acid, (3beta,5xi,9xi,16alpha,18xi)-13,28-epoxy-16-hydroxyoleanan-3-yl O-6-deoxy-alpha-L-mannopyranosyl-(1->2)-O-beta-D-galactopyranosyl-(1->3)-O-[O-beta-D-xylopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->2)]-	1237.62117428317	+1	[M+H]+	C59H96O27	Triterpene saponins	PDCAFVYIKFVFFL-UHFFFAOYNA-N	CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(OC(OC3CCC4(C)C(CCC5(C)C4CCC46OCC7(CCC(C)(C)CC47)C(O)CC56C)C3(C)C)C2OC2OC(CO)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)=O)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852277; origin=GNPS	149
